Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ25,OUT049,2893.8005924161653
FDU08,OUT049,1649.6859888075267
NCW30,OUT045,3980.4466556695884
NCM18,OUT013,959.8755176583728
FDS22,OUT035,775.2820214161585
NCH18,OUT017,3939.3368412068594
FDC23,OUT013,2902.65663270996
FDY46,OUT013,3143.6336271380264
NCU06,OUT046,3823.0887809857136
FDX57,OUT045,1633.7846964964324
FDX36,OUT027,5730.268906533904
FDL16,OUT045,814.8452449501947
FDT16,OUT010,1166.0205456228673
FDN16,OUT018,1491.6789146882613
FDC03,OUT046,3143.6336271380264
DRF60,OUT013,3939.3368412068594
FDS27,OUT027,5074.448019391245
FDP33,OUT010,711.3587011968756
FDJ36,OUT018,1491.6789146882613
NCR42,OUT013,734.2402486231003
FDV14,OUT017,1382.0228225538744
NCP42,OUT035,3171.9841329978576
FDB50,OUT027,2218.292853634773
NCC30,OUT027,4634.488179458764
FDA23,OUT018,1491.6789146882613
FDW16,OUT017,1410.9881473995717
FDQ52,OUT010,843.700488673304
FDB58,OUT049,2148.7339170019422
NCP29,OUT049,1050.9444555210482
NCM05,OUT045,4279.79719009144
FDO25,OUT013,3405.279815100834
NCM54,OUT046,2090.092751135658
NCL54,OUT046,2902.65663270996
FDL39,OUT010,294.9121589100622
FDF53,OUT018,2565.70806684197
NCQ42,OUT035,2100.7311764079
FDF58,OUT013,968.7315579521675
FDZ04,OUT035,1070.4389210870852
FDE26,OUT019,416.61456135666975
FDS60,OUT017,2832.2675957564916
FDV58,OUT017,3082.1006304783527
FDM04,OUT045,814.8452449501947
FDE08,OUT035,2456.4816704565264
NCB43,OUT049,3143.6336271380264
FDU11,OUT010,403.2754726385747
FDF22,OUT019,546.2631176843612
FDE24,OUT013,2139.8778767081476
DRJ49,OUT046,2148.7339170019422
NCQ53,OUT035,3913.6349942633287
NCL41,OUT013,734.2402486231003
FDR22,OUT013,1736.7373254649983
FDH04,OUT035,1454.8466180844666
DRH15,OUT045,746.931515556327
FDY40,OUT049,823.7012852439893
NCI17,OUT035,1556.8823602603811
NCC18,OUT013,2902.65663270996
FDY28,OUT027,5391.666493670029
FDB45,OUT027,2634.6855305962154
NCL30,OUT018,1878.0674308219627
FDM10,OUT017,3405.279815100834
FDH22,OUT027,3214.6622947398682
NCZ53,OUT017,3143.6336271380264
NCI18,OUT013,3597.293200857762
FDH14,OUT027,3211.7517897844027
FDR36,OUT027,1133.0056730115796
FDW01,OUT045,2436.98720489049
FDK02,OUT027,3114.4065002152156
FDJ02,OUT018,2233.817924870592
FDU55,OUT013,4707.348137199678
NCV18,OUT027,2509.1303795987
FDH14,OUT018,1936.708596688247
FDZ37,OUT045,1419.8441876933664
FDX49,OUT049,3800.9702469668778
NCD43,OUT046,1658.5420291013213
FDZ07,OUT013,959.8755176583728
FDK43,OUT035,2100.7311764079
FDR32,OUT018,3381.5319693179663
FDT39,OUT013,2445.8432451842846
NCV54,OUT017,2000.8200661516416
FDF38,OUT018,588.9244414370611
FDV60,OUT046,3143.6336271380264
FDH44,OUT027,3733.2266788133475
FDS21,OUT046,968.7315579521675
NCL41,OUT045,734.2402486231003
FDM46,OUT017,1537.3878946943441
FDU27,OUT045,814.8452449501947
NCJ54,OUT017,3823.0887809857136
DRG51,OUT018,2581.3540273839653
NCA29,OUT019,426.25003638200207
FDR47,OUT045,3143.6336271380264
NCL19,OUT027,3220.6078300781974
DRG01,OUT049,1195.9291016339716
FDG10,OUT046,953.3495845803236
NCV05,OUT049,2436.98720489049
NCH18,OUT019,722.5192589420302
FDV14,OUT018,1224.0157484346091
DRJ23,OUT035,3163.128092704063
DRJ11,OUT046,3143.6336271380264
FDZ03,OUT017,3143.6336271380264
FDI27,OUT010,107.0385704940823
FDJ14,OUT018,1186.618184591049
FDU32,OUT017,2000.8200661516416
FDD47,OUT027,4634.488179458764
DRF36,OUT035,3214.7654553277516
FDM21,OUT046,3971.5906153757937
FDV10,OUT018,588.9244414370611
FDH60,OUT018,2882.781692451829
FDX47,OUT010,418.5055218932068
FDT19,OUT019,454.5076237608313
FDO11,OUT045,5144.2300809826875
FDH24,OUT027,3803.7394178375134
FDL02,OUT018,1491.6789146882613
FDB02,OUT049,2893.8005924161653
FDA43,OUT046,3143.6336271380264
FDG52,OUT045,814.8452449501947
DRC12,OUT013,3143.6336271380264
FDY37,OUT018,1936.708596688247
NCU18,OUT045,2139.8778767081476
FDU09,OUT035,963.9880098525658
DRJ25,OUT027,1338.8320250585227
DRE12,OUT018,1732.5134011884816
DRL47,OUT017,2081.2367108418634
DRK01,OUT046,1537.3878946943441
FDC22,OUT019,506.9310404602398
FDG44,OUT013,888.8411980786464
FDW04,OUT035,2159.372342274184
FDK09,OUT049,3800.9702469668778
NCN43,OUT035,2109.5872167016946
FDG04,OUT049,3152.489667431821
FDH32,OUT010,388.0150824102118
DRI47,OUT017,2445.8432451842846
DRE15,OUT013,1195.9291016339716
FDY11,OUT035,1070.4389210870852
FDO60,OUT049,759.1162005530146
FDQ20,OUT018,588.9244414370611
FDO57,OUT027,4078.525151992202
FDT14,OUT019,394.82452994665846
FDA57,OUT049,746.931515556327
DRN35,OUT017,734.2402486231003
FDJ03,OUT046,814.8452449501947
FDX28,OUT017,1649.6859888075267
DRE25,OUT045,1410.9881473995717
FDR09,OUT046,4182.442116301198
FDB23,OUT035,3728.98061344552
FDO08,OUT045,2602.6319538187277
FDQ23,OUT049,1649.6859888075267
FDW04,OUT013,2139.8778767081476
DRK13,OUT010,557.6678277366206
NCL17,OUT027,3211.7517897844027
FDY21,OUT035,3163.128092704063
FDJ38,OUT027,5074.448019391245
FDA37,OUT019,421.4632404042411
FDV43,OUT013,759.1162005530146
FDL36,OUT046,1426.496112224635
FDD53,OUT045,746.931515556327
FDZ19,OUT010,454.5076237608313
FDV21,OUT045,2081.2367108418634
NCL54,OUT018,2636.097103795438
DRI47,OUT027,3742.082719107142
DRG03,OUT049,2448.019160948299
FDG21,OUT013,2596.2683269840277
FDW03,OUT018,1491.6789146882613
NCI55,OUT046,2090.092751135658
DRC36,OUT019,454.5076237608313
FDH22,OUT017,2081.2367108418634
FDV20,OUT045,2081.2367108418634
NCU41,OUT027,5065.59197909745
FDN46,OUT027,2625.8294903024207
FDK50,OUT045,2602.6319538187277
NCA05,OUT027,3733.2266788133475
DRH01,OUT018,2627.2410635016436
FDT08,OUT018,2233.817924870592
FDM08,OUT018,3281.191829936777
FDZ07,OUT035,979.3699832244097
FDS22,OUT017,823.7012852439893
FDV35,OUT027,3794.883377543719
FDI28,OUT010,345.30770067389824
FDW58,OUT027,2634.6855305962154
FDT52,OUT045,3939.3368412068594
FDY34,OUT046,2710.3793561033
FDR10,OUT046,2611.4879941125223
FDK57,OUT017,2000.8200661516416
FDR02,OUT027,2634.6855305962154
FDX49,OUT046,3800.9702469668778
FDQ20,OUT046,746.931515556327
DRK23,OUT045,4321.932115427648
NCW06,OUT046,3143.6336271380264
FDR31,OUT017,2436.98720489049
NCE43,OUT013,2799.206775268036
DRO59,OUT027,2218.292853634773
FDN09,OUT049,3939.3368412068594
FDR11,OUT046,2602.6319538187277
FDO57,OUT013,2541.098957159054
NCX18,OUT017,3152.489667431821
FDB05,OUT018,3561.2880345004805
FDQ08,OUT018,810.724483832902
NCG43,OUT035,1556.8823602603811
FDJ56,OUT013,1649.6859888075267
FDA13,OUT010,56.85949929298972
FDO56,OUT017,1906.949908199585
FDB37,OUT018,3560.0088346441767
FDZ02,OUT018,1379.3808205750788
FDQ24,OUT046,3971.5906153757937
FDM16,OUT013,1060.2318072575115
FDU35,OUT049,1649.6859888075267
FDT35,OUT035,2818.7012408340725
NCX30,OUT049,3939.3368412068594
FDG04,OUT017,3152.489667431821
FDI12,OUT035,1401.5172881199114
FDE35,OUT035,979.3699832244097
NCP14,OUT027,2625.8294903024207
NCY53,OUT045,1727.8812851712037
FDP49,OUT017,944.493544286529
FDQ04,OUT017,746.931515556327
FDM39,OUT035,2953.06411343795
FDO58,OUT019,444.2168464806904
FDC56,OUT017,2000.8200661516416
NCQ54,OUT046,2808.0628155618306
FDV10,OUT027,1133.0056730115796
NCK17,OUT046,746.931515556327
NCF55,OUT027,1129.1704463721478
FDV33,OUT013,4204.560650320034
NCH29,OUT019,388.0150824102118
FDA37,OUT027,3214.6622947398682
FDH46,OUT018,1491.6789146882613
FDS25,OUT035,1747.3757507372407
FDH04,OUT027,2492.6387748311718
FDX52,OUT046,3143.6336271380264
NCD42,OUT017,743.096288916895
FDW47,OUT017,2081.2367108418634
FDL25,OUT027,2483.782734537377
NCJ06,OUT010,394.82452994665846
FDY09,OUT013,2893.8005924161653
FDS40,OUT046,743.096288916895
FDH41,OUT017,3405.279815100834
FDG38,OUT035,1401.5172881199114
FDU03,OUT027,4634.488179458764
FDV20,OUT046,2081.2367108418634
DRB13,OUT045,3152.489667431821
NCQ30,OUT013,2000.8200661516416
NCH06,OUT013,3413.7004958443454
FDU50,OUT018,1741.3694414822762
NCO42,OUT019,373.2206889013035
FDW09,OUT018,1128.5819777273598
FDH04,OUT013,1419.8441876933664
FDC21,OUT045,1649.6859888075267
FDL21,OUT049,755.7875558501216
FDM46,OUT010,429.02990982642285
FDT22,OUT019,181.2131902778706
FDB28,OUT035,3163.128092704063
FDI12,OUT018,1224.0157484346091
FDA28,OUT045,2081.2367108418634
FDF59,OUT013,2081.2367108418634
FDM45,OUT027,3214.6622947398682
FDQ56,OUT017,1344.6252587103143
FDR46,OUT049,2436.98720489049
FDT01,OUT013,3405.279815100834
FDD16,OUT027,2118.776863128325
NCU30,OUT010,444.2168464806904
FDM40,OUT010,348.2081827277585
FDI56,OUT035,1445.990577790672
NCS30,OUT013,2081.2367108418634
FDU08,OUT017,1649.6859888075267
FDX51,OUT027,5074.448019391245
FDA43,OUT045,3143.6336271380264
FDX59,OUT010,56.85949929298972
FDC37,OUT018,1491.6789146882613
FDP58,OUT013,3405.279815100834
NCY42,OUT035,2168.2283825679788
FDF21,OUT018,2882.781692451829
FDU10,OUT027,1133.0056730115796
DRL47,OUT018,1878.0674308219627
FDA58,OUT018,3520.7288105348616
FDJ22,OUT049,3056.191256434986
FDK50,OUT046,2602.6319538187277
FDO38,OUT035,1306.083517412662
DRF60,OUT035,3958.831306772896
NCZ42,OUT019,639.6247987071681
FDD35,OUT049,1906.949908199585
FDL25,OUT045,1426.496112224635
FDJ16,OUT013,944.493544286529
DRK59,OUT049,3506.9075446810098
FDI50,OUT046,4330.27136139072
NCB19,OUT045,1382.0228225538744
DRI37,OUT035,979.3699832244097
FDA14,OUT027,3733.2266788133475
FDC08,OUT018,3381.5319693179663
FDS45,OUT046,1649.6859888075267
FDI21,OUT049,1050.9444555210482
DRJ47,OUT035,2913.295057982202
DRE37,OUT027,5065.59197909745
FDT55,OUT018,2399.4626737988297
NCG42,OUT027,3211.7517897844027
FDA31,OUT049,2893.8005924161653
NCW42,OUT046,3500.629376259996
FDF50,OUT017,3143.6336271380264
FDK56,OUT049,3143.6336271380264
FDX10,OUT035,710.5143434868783
NCK07,OUT027,4078.525151992202
FDZ49,OUT017,3469.6548019473657
FDR33,OUT013,1649.6859888075267
FDO44,OUT018,1562.3008184538949
FDA20,OUT046,3143.6336271380264
NCL30,OUT045,2081.2367108418634
FDI05,OUT019,281.56947987700903
FDQ12,OUT018,3403.650503336802
FDH47,OUT017,1546.2439349881388
FDH34,OUT018,2882.781692451829
FDF29,OUT046,2148.7339170019422
FDG40,OUT018,576.2331745038347
NCE18,OUT017,3980.4466556695884
FDP21,OUT010,506.9310404602398
FDY50,OUT013,1410.9881473995717
FDB36,OUT049,2148.7339170019422
NCZ29,OUT049,2081.2367108418634
FDU20,OUT018,1741.3694414822762
FDO56,OUT013,1906.949908199585
FDW31,OUT049,3143.6336271380264
DRH59,OUT013,1187.073061340177
NCB30,OUT017,3143.6336271380264
FDK43,OUT027,3214.6622947398682
FDW43,OUT045,3831.9448212795082
NCL19,OUT017,2148.7339170019422
FDJ27,OUT046,1649.6859888075267
FDC45,OUT046,2799.206775268036
FDY40,OUT035,834.3397105162315
NCM41,OUT035,1445.990577790672
NCK18,OUT019,501.85129264531133
FDP37,OUT049,2139.8778767081476
FDA27,OUT027,6017.628980705721
NCX30,OUT035,3958.831306772896
FDR09,OUT017,3949.472081356958
FDG08,OUT027,4634.488179458764
NCU30,OUT013,2701.523315809505
FDB16,OUT017,1382.0228225538744
FDM16,OUT017,1060.2318072575115
FDC48,OUT013,1353.481299004109
NCF18,OUT046,3143.6336271380264
FDU46,OUT018,1232.8717887284038
FDH41,OUT018,3073.044237510436
NCN42,OUT010,416.32960612919237
FDU49,OUT046,1382.0228225538744
FDB20,OUT027,2218.292853634773
FDG50,OUT019,413.52194500135965
FDW20,OUT045,2019.703714182188
NCO55,OUT049,1649.6859888075267
FDX48,OUT046,2436.98720489049
FDU48,OUT046,2139.8778767081476
FDR48,OUT019,407.4735658353978
FDK27,OUT013,2090.092751135658
FDT35,OUT013,2799.206775268036
FDN12,OUT049,1649.6859888075267
NCE31,OUT019,56.85949929298972
FDL21,OUT017,755.7875558501216
FDV56,OUT017,1658.5420291013213
FDR16,OUT017,4982.6627154985445
NCP41,OUT049,1658.5420291013213
FDJ27,OUT013,1649.6859888075267
FDA07,OUT017,2081.2367108418634
FDK55,OUT049,1410.9881473995717
FDM33,OUT049,3469.6548019473657
FDY46,OUT046,3143.6336271380264
FDD36,OUT046,1915.8059484933797
FDB12,OUT027,2625.8294903024207
FDF28,OUT019,421.4632404042411
NCE07,OUT019,425.47060165046435
FDW50,OUT027,4334.51677671671
NCW18,OUT017,4126.411879280405
NCJ17,OUT019,407.64656973652495
DRZ24,OUT010,394.82452994665846
FDS07,OUT035,1935.3004140594167
NCW05,OUT010,595.5829785273077
FDZ22,OUT018,1186.618184591049
FDK02,OUT046,1915.8059484933797
FDZ45,OUT027,5074.448019391245
FDL25,OUT046,1410.9881473995717
FDS08,OUT045,2893.8005924161653
NCZ42,OUT027,5985.998765196048
FDX57,OUT035,1556.8823602603811
FDF21,OUT046,3143.6336271380264
FDJ56,OUT018,1475.777622377167
FDX10,OUT013,691.0198779208414
DRG48,OUT035,2465.337710750321
DRN37,OUT046,2799.206775268036
NCY41,OUT018,576.2331745038347
FDN28,OUT045,1649.6859888075267
FDE34,OUT045,2893.8005924161653
FDR10,OUT045,2611.4879941125223
FDC32,OUT017,1426.496112224635
DRG13,OUT046,2701.523315809505
FDP59,OUT049,1588.1529921478527
NCT53,OUT010,426.25003638200207
FDL57,OUT027,6151.634830529131
FDN32,OUT010,506.9310404602398
FDK09,OUT018,3381.5319693179663
FDA52,OUT010,454.5076237608313
FDC57,OUT049,3143.6336271380264
FDI09,OUT035,3875.1797760943864
NCB07,OUT046,3143.6336271380264
FDP26,OUT035,1669.1804543735636
FDP40,OUT027,3019.764419556127
FDL15,OUT013,2436.98720489049
FDV07,OUT046,1736.7373254649983
FDS03,OUT017,1050.9444555210482
FDE50,OUT049,3152.489667431821
FDQ15,OUT017,1286.5890518466251
FDQ33,OUT010,407.4735658353978
FDT22,OUT013,944.493544286529
DRO35,OUT035,1926.444373765622
FDJ41,OUT049,4003.051824632276
FDQ27,OUT035,1669.1804543735636
FDC26,OUT017,1906.949908199585
NCF43,OUT027,3220.6078300781974
NCR50,OUT035,3406.716251548593
FDE39,OUT018,1797.6507861317436
FDN49,OUT027,1133.0056730115796
DRG11,OUT035,1669.1804543735636
NCA18,OUT049,1906.949908199585
FDM36,OUT018,2627.2410635016436
FDW32,OUT017,1382.0228225538744
NCQ18,OUT010,388.0150824102118
FDX14,OUT027,2118.776863128325
FDD46,OUT017,2436.98720489049
FDI34,OUT019,608.6502243945375
NCJ17,OUT035,1401.5172881199114
FDB52,OUT035,3777.7149693300407
FDV55,OUT018,2233.817924870592
FDC57,OUT046,3143.6336271380264
FDB29,OUT046,1906.949908199585
NCO43,OUT035,1669.1804543735636
FDG44,OUT045,888.8411980786464
FDJ34,OUT045,2081.2367108418634
FDH40,OUT049,1344.6252587103143
NCD07,OUT027,3019.764419556127
FDB41,OUT017,814.8452449501947
FDH47,OUT018,1379.3808205750788
DRK37,OUT035,3293.400938262687
FDM25,OUT019,454.5076237608313
NCX06,OUT045,3210.747960284829
NCS05,OUT017,2148.7339170019422
FDS39,OUT045,2148.7339170019422
FDC47,OUT027,5950.213612230854
FDG20,OUT013,2893.8005924161653
DRL23,OUT017,1658.5420291013213
FDY33,OUT013,2602.6319538187277
NCH18,OUT045,3939.3368412068594
FDX47,OUT035,2467.5136265143356
NCB06,OUT045,2602.6319538187277
FDP36,OUT049,823.7012852439893
FDW44,OUT018,2627.2410635016436
NCU41,OUT018,2882.781692451829
NCS17,OUT046,1537.3878946943441
FDD46,OUT035,2467.5136265143356
FDE45,OUT017,2893.8005924161653
FDI09,OUT017,3855.68531052835
NCJ54,OUT010,608.6502243945375
NCA29,OUT018,2627.2410635016436
NCN41,OUT027,3214.6622947398682
FDY34,OUT035,2729.8738216693364
NCG55,OUT035,1926.444373765622
DRM49,OUT046,759.1162005530146
NCB42,OUT049,1915.8059484933797
FDE58,OUT045,1906.949908199585
DRJ25,OUT013,814.8452449501947
FDS47,OUT010,407.64656973652495
FDY21,OUT049,3143.6336271380264
NCI54,OUT013,1727.8812851712037
FDO24,OUT017,2602.6319538187277
FDY43,OUT035,2818.7012408340725
FDF35,OUT018,1491.6789146882613
NCP29,OUT019,272.28212814054564
FDN28,OUT027,2625.8294903024207
FDJ50,OUT018,683.1674201066977
FDQ14,OUT027,3733.2266788133475
FDC37,OUT035,1669.1804543735636
FDN08,OUT046,1906.949908199585
FDD04,OUT035,2168.2283825679788
FDW34,OUT018,3551.152794350382
FDP04,OUT017,1059.8004958148429
NCG07,OUT017,3143.6336271380264
NCN14,OUT018,2882.781692451829
FDJ16,OUT045,944.493544286529
NCM42,OUT045,1649.6859888075267
NCF19,OUT046,814.8452449501947
FDY21,OUT018,2882.781692451829
FDY19,OUT035,1926.444373765622
FDV09,OUT045,2445.8432451842846
FDA28,OUT013,2090.092751135658
FDC38,OUT018,1936.708596688247
FDL28,OUT045,3823.0887809857136
NCH43,OUT049,3270.859906445405
NCN53,OUT045,734.2402486231003
NCW05,OUT017,1854.833508805067
NCO30,OUT018,2891.6377327456235
FDT04,OUT019,56.85949929298972
FDB27,OUT018,2882.781692451829
NCK07,OUT013,2799.206775268036
NCA53,OUT013,823.7012852439893
FDB33,OUT018,2408.3187140926243
FDU37,OUT017,1286.5890518466251
FDR13,OUT035,1926.444373765622
FDE45,OUT049,2893.8005924161653
FDV37,OUT017,3143.6336271380264
FDX44,OUT019,413.52194500135965
NCL06,OUT017,3994.195784338481
FDJ28,OUT045,3152.489667431821
FDX55,OUT049,3427.39834911967
NCK17,OUT018,588.9244414370611
FDH52,OUT035,979.3699832244097
FDN13,OUT027,2625.8294903024207
FDK44,OUT018,2627.2410635016436
FDU16,OUT046,1344.6252587103143
FDZ07,OUT017,959.8755176583728
NCN06,OUT027,4343.825799964666
FDH02,OUT010,413.52194500135965
NCW18,OUT045,4135.267919574199
FDH57,OUT013,2139.8778767081476
FDV35,OUT045,2436.98720489049
NCU29,OUT013,2436.98720489049
NCP02,OUT046,944.493544286529
FDN44,OUT013,2611.4879941125223
FDX03,OUT018,601.1091264337487
FDR11,OUT010,444.2168464806904
FDA36,OUT046,3152.489667431821
FDP58,OUT027,5391.666493670029
FDH31,OUT045,1546.2439349881388
FDH34,OUT035,3163.128092704063
FDS13,OUT035,3948.157383971593
FDT01,OUT018,3104.0188118230662
FDY09,OUT049,2893.8005924161653
FDV33,OUT027,6017.628980705721
NCW29,OUT010,421.4632404042411
NCN17,OUT045,1658.5420291013213
FDX01,OUT046,1906.949908199585
FDL03,OUT049,3152.489667431821
DRL59,OUT049,953.3495845803236
DRM11,OUT027,6040.2341496684085
FDA43,OUT049,3143.6336271380264
FDZ56,OUT010,426.25003638200207
FDI44,OUT018,1128.5819777273598
FDB50,OUT013,1286.5890518466251
FDU15,OUT019,56.85949929298972
NCJ19,OUT019,174.68725719982146
FDD48,OUT013,1906.949908199585
NCW42,OUT035,3511.267801532238
FDL24,OUT017,2893.8005924161653
NCB30,OUT013,3143.6336271380264
FDK25,OUT013,2799.206775268036
FDW28,OUT049,3143.6336271380264
FDD47,OUT017,2893.8005924161653
FDK16,OUT019,429.02990982642285
FDW37,OUT046,1426.496112224635
FDA48,OUT035,3489.1492675134023
FDA14,OUT017,2436.98720489049
FDV15,OUT013,1649.6859888075267
FDN22,OUT049,3906.057749442869
NCD55,OUT045,746.931515556327
FDY43,OUT013,2799.206775268036
NCU05,OUT017,1286.5890518466251
FDF10,OUT035,2456.4816704565264
FDR39,OUT018,2882.781692451829
FDG40,OUT013,734.2402486231003
FDZ28,OUT019,421.4632404042411
FDE02,OUT045,1537.3878946943441
FDU60,OUT049,2799.206775268036
FDM21,OUT013,3971.5906153757937
FDV52,OUT019,415.01386728707575
NCW06,OUT013,3143.6336271380264
FDX36,OUT035,3698.0060391328893
FDT35,OUT027,4355.221361131776
NCL19,OUT010,425.47060165046435
NCD31,OUT046,2710.3793561033
FDE53,OUT019,390.43545852976786
FDW58,OUT019,386.21442462801133
DRF48,OUT046,3152.489667431821
FDW57,OUT035,2913.295057982202
DRH13,OUT017,1649.6859888075267
FDT33,OUT013,2799.206775268036
DRK47,OUT027,5859.291173547435
FDY22,OUT010,440.0219633632385
FDC35,OUT019,546.2631176843612
FDO03,OUT013,3973.8529286005382
FDF24,OUT045,1344.6252587103143
FDF56,OUT018,2627.2410635016436
FDD28,OUT013,944.493544286529
FDG53,OUT027,3211.7517897844027
FDO27,OUT019,388.0150824102118
NCF54,OUT018,2627.2410635016436
FDC20,OUT027,1706.0697019231056
FDU10,OUT046,746.931515556327
DRA24,OUT018,2399.4626737988297
FDA02,OUT010,348.2081827277585
FDG10,OUT017,953.3495845803236
FDW39,OUT010,463.36366405462593
FDP04,OUT019,272.28212814054564
NCM55,OUT013,3143.6336271380264
FDG47,OUT045,4204.560650320034
NCU41,OUT017,3143.6336271380264
NCK31,OUT017,832.3184539321687
FDZ46,OUT045,1649.6859888075267
FDU13,OUT027,3733.2266788133475
NCF19,OUT045,814.8452449501947
NCJ43,OUT013,2893.8005924161653
NCJ05,OUT045,2436.98720489049
FDS04,OUT027,3211.7517897844027
FDX28,OUT010,386.21442462801133
FDB41,OUT027,1218.580337966426
FDG53,OUT046,2139.8778767081476
FDL15,OUT010,407.4735658353978
FDQ08,OUT049,968.7315579521675
DRN36,OUT013,1537.3878946943441
FDI46,OUT013,3530.337707692057
FDG16,OUT027,5391.666493670029
FDV32,OUT013,959.8755176583728
FDF44,OUT010,405.7090508538488
FDK04,OUT018,786.4864701672636
NCA41,OUT013,3143.6336271380264
FDD51,OUT017,746.931515556327
NCZ53,OUT045,3143.6336271380264
FDP01,OUT027,3733.2266788133475
FDY25,OUT049,3515.1668824158687
FDB17,OUT018,2627.2410635016436
NCV54,OUT018,1797.6507861317436
FDJ32,OUT017,1020.1009753587421
FDA37,OUT049,2081.2367108418634
FDG35,OUT035,2733.060288509446
NCM05,OUT018,3919.045400728713
FDG45,OUT046,3636.3250751362198
FDH28,OUT013,746.931515556327
NCE18,OUT049,3980.4466556695884
FDH38,OUT045,1915.8059484933797
FDR56,OUT013,3143.6336271380264
FDH17,OUT027,2522.3874364830326
FDD39,OUT049,3427.39834911967
FDB41,OUT049,814.8452449501947
NCR53,OUT046,3678.511573566853
FDX46,OUT017,944.493544286529
FDV28,OUT049,743.096288916895
FDA08,OUT018,2498.354035789607
FDH45,OUT017,746.931515556327
NCS38,OUT010,415.01386728707575
FDD40,OUT010,506.9310404602398
DRM59,OUT035,2465.337710750321
NCJ43,OUT018,2636.097103795438
NCN29,OUT013,823.7012852439893
NCC19,OUT045,3143.6336271380264
FDR56,OUT035,3163.128092704063
FDZ43,OUT049,3966.8461423273943
FDJ32,OUT010,181.2131902778706
DRH03,OUT017,1426.496112224635
NCZ54,OUT035,2770.4075691741887
FDE26,OUT017,2436.98720489049
FDS03,OUT045,1050.9444555210482
DRZ24,OUT019,394.82452994665846
FDO48,OUT027,5413.785027688866
FDW39,OUT049,2893.8005924161653
NCK05,OUT049,968.7315579521675
NCK30,OUT017,3971.5906153757937
FDT27,OUT018,3437.2837598028896
FDS08,OUT019,454.5076237608313
NCJ19,OUT049,944.493544286529
FDC58,OUT045,755.7875558501216
DRE37,OUT013,3143.6336271380264
FDW02,OUT035,2100.7311764079
FDJ02,OUT010,407.4735658353978
FDX09,OUT045,2893.8005924161653
FDT31,OUT010,515.7870807540343
FDI24,OUT049,2893.8005924161653
FDY09,OUT045,2902.65663270996
FDV28,OUT045,734.2402486231003
DRM47,OUT049,3143.6336271380264
FDT52,OUT019,722.5192589420302
FDI48,OUT018,730.8341239593809
FDY55,OUT017,5368.307447978647
FDU48,OUT013,2139.8778767081476
FDN25,OUT045,944.493544286529
FDP20,OUT049,2081.2367108418634
FDJ15,OUT013,4541.987816665368
FDD04,OUT018,1936.708596688247
FDY58,OUT045,3823.0887809857136
FDR37,OUT018,2884.9432480179207
FDF44,OUT013,2139.8778767081476
FDD32,OUT045,1344.6252587103143
FDR57,OUT017,2456.8752012420937
DRG39,OUT027,1706.0697019231056
FDX15,OUT017,2258.78788565486
DRN37,OUT045,2782.1535198766796
FDW40,OUT027,3220.6078300781974
FDB32,OUT049,1546.2439349881388
FDM40,OUT018,1936.708596688247
FDE39,OUT027,3214.6622947398682
DRH49,OUT017,1344.6252587103143
FDT46,OUT049,814.8452449501947
NCF06,OUT035,3656.4815356141958
FDP07,OUT017,3143.6336271380264
FDC04,OUT013,3939.3368412068594
FDZ32,OUT017,1649.6859888075267
FDD50,OUT045,2799.206775268036
FDU56,OUT017,3143.6336271380264
FDV34,OUT017,1059.8004958148429
NCY41,OUT013,734.2402486231003
NCK18,OUT046,2791.0095601704743
DRH25,OUT049,841.1744942259634
FDT57,OUT046,3948.192881500654
FDV56,OUT018,1500.534954982056
FDV12,OUT045,1537.3878946943441
FDN52,OUT017,1382.0228225538744
FDX38,OUT035,834.3397105162315
FDE47,OUT018,1878.0674308219627
NCO07,OUT013,3485.952215004323
FDV09,OUT027,3742.082719107142
FDZ23,OUT019,506.9310404602398
DRH51,OUT018,1224.0157484346091
NCY54,OUT045,2893.8005924161653
DRG49,OUT013,3939.3368412068594
NCC19,OUT049,3143.6336271380264
NCV53,OUT045,3948.192881500654
FDZ47,OUT019,386.21442462801133
NCO26,OUT018,1732.5134011884816
NCP02,OUT045,959.8755176583728
NCW30,OUT018,3592.262608813111
NCN55,OUT046,3939.3368412068594
FDB20,OUT010,345.30770067389824
DRL11,OUT013,2498.6439036208612
DRD60,OUT045,3201.8919199910342
FDW14,OUT010,416.5026100303196
FDL27,OUT010,281.1381684343403
FDU09,OUT018,786.4864701672636
DRH36,OUT027,2118.776863128325
FDP34,OUT027,3744.2586348711566
FDE04,OUT017,2902.65663270996
FDZ57,OUT027,3211.7517897844027
FDF02,OUT010,377.3583843342167
FDG28,OUT045,3667.7775688473757
NCI31,OUT046,743.096288916895
FDT43,OUT013,823.7012852439893
FDU20,OUT046,2090.092751135658
FDD53,OUT013,755.7875558501216
FDW15,OUT045,2436.98720489049
NCT53,OUT045,2602.6319538187277
NCG55,OUT027,3019.764419556127
FDD48,OUT035,1926.444373765622
FDG47,OUT049,3994.195784338481
FDI21,OUT017,1050.9444555210482
FDT27,OUT017,3823.0887809857136
DRO35,OUT013,1906.949908199585
FDD33,OUT017,3831.9448212795082
FDC04,OUT035,3958.831306772896
FDY34,OUT013,2710.3793561033
DRJ49,OUT049,2090.092751135658
FDE05,OUT049,2436.98720489049
FDU31,OUT017,3427.39834911967
